epoch_count,duration_days,temporal_spacing_mean_days,temporal_spacing_std_days,incidence_angle_mean_deg,incidence_angle_std_deg,coherence_mean,coherence_std,minimum_coherence,phase_quality_mean,phase_quality_std,noise_estimate_mean_mm,mean_displacement_mm,displacement_std_mm,displacement_range_mm,displacement_to_noise_ratio,mean_absolute_step_mm,max_absolute_step_mm,max_step_to_range_ratio,sign_change_count,zero_crossing_count,directional_consistency,slope_mm_per_year,linear_fit_residual_std_mm,acceleration_mm_per_year2,quadratic_fit_residual_std_mm,temporal_autocorrelation_lag1,approximate_periodicity_indicator,sample_id,target_label,is_edge_case,edge_case_type
19.0,156.57,8.7,0.28,33.8,0.0,0.8231,0.0772,0.6631,0.8156,0.0667,1.589,1.5177,4.0304,15.0805,9.491,2.5655,6.2886,0.417,8.0,2.0,0.5556,4.559,3.9863,-456.8124,1.9835,0.583,0.2425,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00315,SEASONAL_ENVIRONMENTAL,False,none
16.0,198.27,13.22,0.25,42.57,0.0,0.8131,0.1069,0.6659,0.8255,0.0796,1.627,0.5824,3.7323,17.239,10.596,3.3036,15.0888,0.8753,7.0,6.0,0.4667,1.9194,3.7185,32.8997,3.696,-0.0563,0.9418,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00079,ATMOSPHERIC_TRANSIENT,False,none
10.0,108.13,12.01,0.26,38.78,0.0,0.8012,0.0704,0.6945,0.8176,0.072,1.327,-0.2452,1.1601,3.4668,2.613,1.7072,2.511,0.7243,6.0,7.0,0.6667,-4.3148,1.0866,14.6398,1.0851,-0.3558,0.0989,STRATA_SYN_STABLE_00205,STABLE,False,none
18.0,208.32,12.25,0.36,27.8,0.0,0.8395,0.089,0.6547,0.8126,0.0639,1.866,0.2069,2.452,8.3626,4.482,2.7026,6.9912,0.836,10.0,10.0,0.5882,4.9353,2.2968,-67.5261,2.1071,0.104,0.8619,STRATA_SYN_STABLE_00039,STABLE,False,none
14.0,295.71,22.75,0.3,27.73,0.0,0.7783,0.1073,0.6507,0.8592,0.0669,1.745,0.8557,2.3961,8.9149,5.109,3.2485,8.9149,1.0,10.0,9.0,0.5385,-2.9407,2.2802,7.9216,2.2694,-0.4304,0.2983,STRATA_SYN_STABLE_00155,STABLE,False,none
14.0,201.58,15.51,0.3,44.19,0.0,0.8174,0.0842,0.6507,0.8276,0.0723,2.382,1.3607,2.5083,7.9108,3.321,1.9969,4.4259,0.5595,4.0,5.0,0.6923,8.4831,2.0476,2.0861,2.0475,0.3831,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00230,STRUCTURAL_ACCELERATING,False,none
13.0,191.43,15.95,0.25,32.91,0.0,0.1608,0.0389,0.1025,0.1938,0.0473,3.796,0.1925,3.6326,11.4749,3.023,4.4712,9.3579,0.8155,9.0,5.0,0.5833,-10.5934,3.191,-38.2596,3.1587,-0.1144,0.4844,STRATA_SYN_LOW_QUALITY_00276,LOW_QUALITY,False,none
12.0,82.62,7.51,0.24,36.7,0.0,0.7851,0.088,0.6501,0.8086,0.0684,0.766,-0.2996,0.8954,3.6651,4.785,1.2082,3.345,0.9127,5.0,7.0,0.4545,1.0241,0.8925,25.3578,0.8907,-0.4445,0.7538,STRATA_SYN_STABLE_00426,STABLE,False,none
10.0,61.98,6.89,0.3,31.31,0.0,0.8013,0.0816,0.6814,0.8226,0.0615,0.843,4.0284,3.5984,11.602,13.763,5.7619,8.034,0.6925,8.0,1.0,0.5556,30.991,3.1845,227.6838,3.1708,-0.5607,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00469,TEMPORALLY_INCONSISTENT,False,none
11.0,182.09,18.21,0.32,33.99,0.0,0.782,0.0846,0.6627,0.7992,0.0558,1.498,3.0686,2.4015,6.9273,4.624,1.5434,5.1234,0.7396,5.0,1.0,0.6,12.5211,1.3801,-52.4558,1.2544,0.4686,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00066,STRUCTURAL_MONOTONIC,False,none
19.0,246.47,13.69,0.31,41.55,0.0,0.8168,0.082,0.6505,0.8158,0.073,1.264,-0.5778,1.7883,8.7495,6.922,2.002,6.3191,0.7222,11.0,11.0,0.5,1.2957,1.7683,24.7266,1.7064,-0.0974,0.6471,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00464,ATMOSPHERIC_TRANSIENT,False,none
20.0,347.13,18.27,0.25,30.4,0.0,0.7812,0.061,0.6648,0.8455,0.0663,2.307,0.3326,4.5903,18.1667,7.875,2.6465,7.0726,0.3893,7.0,3.0,0.4737,-4.1866,4.4289,40.3737,4.1692,0.6708,0.2323,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00494,SEASONAL_ENVIRONMENTAL,False,none
14.0,285.71,21.98,0.29,39.01,0.0,0.8227,0.0979,0.6744,0.8243,0.0853,2.137,-0.2601,1.9886,7.0258,3.288,2.7946,5.8322,0.8301,10.0,9.0,0.6154,-1.9927,1.9291,24.0662,1.8236,-0.3309,0.5493,STRATA_SYN_STRUCTURAL_ACCELERATING_00354,STRUCTURAL_ACCELERATING,False,none
21.0,222.02,11.1,0.27,31.09,0.0,0.7948,0.0859,0.6736,0.8423,0.0713,2.005,0.7968,3.9253,19.6805,9.816,2.5805,8.2853,0.421,11.0,5.0,0.6,-11.9842,3.2458,-142.4391,2.4331,0.6014,0.4853,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00072,SEASONAL_ENVIRONMENTAL,False,none
11.0,220.12,22.01,0.17,40.46,0.0,0.7601,0.0733,0.6532,0.848,0.0749,1.606,0.1329,2.8252,8.3484,5.198,1.8459,4.7567,0.5698,3.0,2.0,0.6,-8.2545,2.3467,-50.2663,2.2038,0.6509,0.5191,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00190,SEASONAL_ENVIRONMENTAL,False,none
10.0,140.15,15.57,0.22,39.06,0.0,0.7999,0.1,0.6519,0.8139,0.0842,2.197,-1.0106,2.6527,7.6625,3.488,4.6027,7.6625,1.0,8.0,6.0,0.5556,2.0839,2.6403,108.3741,2.5418,-0.7784,0.8145,STRATA_SYN_STRUCTURAL_ACCELERATING_00042,STRUCTURAL_ACCELERATING,False,none
14.0,297.86,22.91,0.26,30.34,0.0,0.7828,0.0837,0.6508,0.8351,0.0707,0.805,0.2455,0.7946,2.537,3.152,1.0094,2.537,1.0,8.0,9.0,0.5385,-0.8419,0.7657,2.5647,0.7622,-0.3242,0.2421,STRATA_SYN_STABLE_00287,STABLE,False,none
10.0,201.89,22.43,0.25,39.22,0.0,0.7902,0.068,0.6584,0.8723,0.0807,2.145,-0.8057,1.5255,5.1925,2.421,2.0949,4.4796,0.8627,5.0,6.0,0.6667,-4.501,1.3019,-17.8273,1.2788,-0.2349,0.6426,STRATA_SYN_STABLE_00321,STABLE,False,none
11.0,182.15,18.22,0.32,41.27,0.0,0.8121,0.1088,0.6511,0.796,0.0589,1.497,-1.3273,1.5117,6.2935,4.204,1.4286,3.803,0.6043,4.0,1.0,0.6,-1.7168,1.4873,94.4951,1.0655,0.1698,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00211,STRUCTURAL_ACCELERATING,False,none
17.0,173.26,10.83,0.32,25.0,0.0,0.1591,0.0368,0.1065,0.1846,0.0376,3.912,1.1368,4.5626,14.3531,3.669,6.0486,13.305,0.927,10.0,9.0,0.5625,-3.2466,4.5381,90.3008,4.4588,-0.2851,0.3571,STRATA_SYN_LOW_QUALITY_00159,LOW_QUALITY,False,none
8.0,86.19,12.31,0.28,37.53,0.0,0.8634,0.0774,0.6799,0.8453,0.0697,1.818,3.5688,3.2323,8.202,4.512,5.9371,7.6468,0.9323,6.0,3.0,0.5714,17.8462,2.9226,69.3701,2.917,-0.7103,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00018,TEMPORALLY_INCONSISTENT,False,none
18.0,397.68,23.39,0.29,44.83,0.0,0.8321,0.0725,0.6755,0.8486,0.0722,1.75,-1.8717,2.3936,10.0541,5.745,2.0302,5.9188,0.5887,14.0,3.0,0.4706,-4.7071,1.8123,10.5933,1.736,0.3709,0.2276,STRATA_SYN_STRUCTURAL_MONOTONIC_00030,STRUCTURAL_MONOTONIC,False,none
9.0,71.96,9.0,0.34,40.71,0.0,0.1895,0.0428,0.1123,0.141,0.0318,4.532,1.713,2.7688,7.8407,1.73,3.9263,7.131,0.9095,6.0,3.0,0.625,-20.7148,2.4348,-113.967,2.4263,-0.4272,0.0,STRATA_SYN_LOW_QUALITY_00233,LOW_QUALITY,False,none
15.0,312.5,22.32,0.19,34.98,0.0,0.8118,0.0833,0.6805,0.8203,0.0784,1.714,-3.4159,2.9299,9.5132,5.55,1.8528,4.3977,0.4623,9.0,3.0,0.6429,-9.4106,1.5535,14.1833,1.4902,0.6455,0.2189,STRATA_SYN_STRUCTURAL_ACCELERATING_00175,STRUCTURAL_ACCELERATING,False,none
11.0,225.18,22.52,0.28,31.5,0.0,0.1744,0.0303,0.1337,0.1834,0.0356,3.077,0.1075,3.172,9.1688,2.98,4.3552,8.4014,0.9163,8.0,5.0,0.5,-3.2467,3.1083,29.9038,3.0676,-0.2763,0.3508,STRATA_SYN_LOW_QUALITY_00286,LOW_QUALITY,False,none
13.0,120.12,10.01,0.26,37.95,0.0,0.8059,0.0939,0.6617,0.8396,0.0617,2.843,-2.2837,4.6783,17.0563,5.999,3.3765,8.1495,0.4778,5.0,4.0,0.5,24.1328,3.9611,591.1165,2.8461,0.5792,0.8217,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00493,SEASONAL_ENVIRONMENTAL,False,none
17.0,196.01,12.25,0.26,41.88,0.0,0.1855,0.0365,0.101,0.172,0.0474,3.634,-0.0516,3.3051,11.5328,3.174,3.5901,10.511,0.9114,8.0,7.0,0.5625,4.4845,3.2222,-7.9386,3.2207,0.087,0.4893,STRATA_SYN_LOW_QUALITY_00477,LOW_QUALITY,False,none
11.0,219.25,21.92,0.25,40.57,0.0,0.8157,0.0923,0.6572,0.8097,0.0733,1.233,2.2231,2.2535,7.4222,6.02,1.3607,3.4262,0.4616,6.0,2.0,0.6,9.8745,1.2519,57.9569,0.847,0.6235,0.2597,STRATA_SYN_STRUCTURAL_MONOTONIC_00028,STRUCTURAL_MONOTONIC,False,none
15.0,272.7,19.48,0.32,29.39,0.0,0.8004,0.0912,0.6518,0.8038,0.067,1.442,-1.0037,4.3854,16.6417,11.541,2.9639,8.3132,0.4995,8.0,2.0,0.5,1.7438,4.3669,-143.1799,2.7649,0.5505,0.282,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00044,SEASONAL_ENVIRONMENTAL,False,none
20.0,167.59,8.82,0.32,44.14,0.0,0.7865,0.0867,0.658,0.8148,0.0757,1.118,0.2608,1.1122,4.1552,3.717,1.1095,3.1954,0.769,12.0,6.0,0.5789,-0.6153,1.1089,0.129,1.1089,0.1704,0.8671,STRATA_SYN_STABLE_00375,STABLE,False,none
16.0,315.8,21.05,0.27,34.45,0.0,0.8213,0.0733,0.6964,0.7949,0.067,2.135,0.2036,2.3427,8.3332,3.903,3.2821,6.3983,0.7678,9.0,9.0,0.5333,2.7936,2.2223,20.3923,2.1282,-0.3091,0.4498,STRATA_SYN_STABLE_00111,STABLE,False,none
18.0,339.53,19.97,0.25,42.61,0.0,0.1721,0.0389,0.1061,0.1792,0.0461,3.491,0.1653,2.2791,8.2007,2.349,3.0506,6.2647,0.7639,10.0,9.0,0.5882,-0.0455,2.2791,21.2497,2.1483,-0.2287,0.5261,STRATA_SYN_LOW_QUALITY_00437,LOW_QUALITY,False,none
7.0,58.66,9.78,0.36,27.22,0.0,0.8148,0.0825,0.6823,0.8432,0.0509,2.773,-1.1456,1.6275,5.1516,1.858,1.9997,4.3013,0.8349,2.0,3.0,0.6667,-1.3367,1.626,472.0455,1.5153,0.0171,0.671,STRATA_SYN_STRUCTURAL_ACCELERATING_00282,STRUCTURAL_ACCELERATING,False,none
6.0,72.08,14.42,0.23,35.15,0.0,0.799,0.0771,0.7047,0.8671,0.0723,1.47,-2.0764,1.5529,5.2585,3.577,1.5215,2.8829,0.5482,3.0,2.0,0.6,-17.9809,0.9733,-236.6847,0.8571,0.0878,0.3549,STRATA_SYN_STABLE_00313,STABLE,True,short_sequence
15.0,300.33,21.45,0.29,28.32,0.0,0.8042,0.0777,0.6598,0.8475,0.0823,1.919,1.7627,3.0833,10.1082,5.267,4.5406,8.8693,0.8774,13.0,10.0,0.5,4.0947,2.9036,4.4695,2.9008,-0.3069,0.8678,STRATA_SYN_TEMPORALLY_INCONSISTENT_00016,TEMPORALLY_INCONSISTENT,False,none
15.0,123.54,8.82,0.24,38.09,0.0,0.8141,0.0938,0.654,0.8195,0.0727,1.725,3.5614,2.7909,7.8973,4.578,4.8422,7.6921,0.974,13.0,4.0,0.5,8.4539,2.6474,-23.1672,2.645,-0.6173,0.3259,STRATA_SYN_TEMPORALLY_INCONSISTENT_00142,TEMPORALLY_INCONSISTENT,False,none
17.0,206.17,12.89,0.27,35.8,0.0,0.7962,0.0914,0.656,0.8482,0.0628,1.438,-0.1619,1.7953,6.5893,4.582,1.9494,4.7484,0.7206,9.0,8.0,0.5625,-5.3918,1.5338,-16.8618,1.5173,0.1001,0.7562,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00422,ATMOSPHERIC_TRANSIENT,False,none
6.0,79.26,15.85,0.29,38.8,0.0,0.7518,0.0863,0.6517,0.7717,0.0564,1.547,1.9079,3.6367,10.987,7.102,4.2832,8.8766,0.8079,2.0,2.0,0.6,11.853,3.5282,-781.9243,3.0154,-0.0517,0.9492,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00067,ATMOSPHERIC_TRANSIENT,False,none
13.0,138.11,11.51,0.28,32.34,0.0,0.8212,0.0799,0.6739,0.8001,0.0643,2.845,-2.5661,3.0487,11.7726,4.138,3.5099,8.4474,0.7175,7.0,3.0,0.5833,4.8566,2.9942,99.2617,2.931,-0.071,0.3851,STRATA_SYN_STRUCTURAL_ACCELERATING_00136,STRUCTURAL_ACCELERATING,False,none
15.0,279.57,19.97,0.22,34.12,0.0,0.7904,0.0793,0.6814,0.791,0.0697,1.127,-0.3009,6.5358,17.5242,15.549,2.7907,6.052,0.3454,6.0,2.0,0.5714,-9.7229,6.1189,222.6936,2.6421,0.7735,0.392,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00479,SEASONAL_ENVIRONMENTAL,False,none
18.0,380.25,22.37,0.25,25.88,0.0,0.7868,0.0886,0.6584,0.8253,0.0736,1.812,-1.7312,4.2598,15.7297,8.681,4.9987,12.5602,0.7985,10.0,10.0,0.5294,0.7266,4.2535,23.5672,4.1197,-0.0484,0.8471,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00467,ATMOSPHERIC_TRANSIENT,False,none
10.0,61.71,6.86,0.37,34.86,0.0,0.7922,0.0597,0.698,0.809,0.0748,2.336,0.2247,3.4433,11.5565,4.947,3.0756,6.7546,0.5845,5.0,3.0,0.6667,-27.6983,3.1034,1669.6974,2.2647,0.2696,0.2812,STRATA_SYN_STRUCTURAL_ACCELERATING_00172,STRUCTURAL_ACCELERATING,False,none
10.0,109.75,12.19,0.25,25.66,0.0,0.1643,0.0505,0.1006,0.1816,0.0373,3.549,-0.9785,3.1212,12.0668,3.4,3.426,6.3488,0.5261,5.0,4.0,0.6667,21.0854,2.3793,-294.669,2.0585,0.0992,0.5261,STRATA_SYN_LOW_QUALITY_00186,LOW_QUALITY,False,none
15.0,129.64,9.26,0.21,35.19,0.0,0.8108,0.0804,0.6606,0.822,0.0815,1.88,0.0199,2.3102,9.6346,5.125,2.9483,8.4597,0.8781,9.0,7.0,0.5,7.099,2.1755,68.0461,2.1451,-0.382,0.6528,STRATA_SYN_STABLE_00097,STABLE,False,none
11.0,186.72,18.67,0.29,26.35,0.0,0.182,0.0372,0.1145,0.163,0.0477,3.5,0.4794,3.4059,9.9813,2.852,3.5228,7.7901,0.7805,7.0,4.0,0.6,-4.2582,3.3359,-181.6034,2.5949,0.1608,0.9986,STRATA_SYN_LOW_QUALITY_00012,LOW_QUALITY,False,none
11.0,60.36,6.04,0.26,28.21,0.0,0.784,0.1002,0.6519,0.8276,0.0796,1.37,-0.5486,1.1967,3.9284,2.867,1.3965,3.6801,0.9368,5.0,4.0,0.6,-0.1925,1.1967,-356.8125,1.1159,-0.0857,0.8763,STRATA_SYN_STABLE_00316,STABLE,False,none
13.0,180.66,15.06,0.27,32.15,0.0,0.8372,0.0481,0.7424,0.8096,0.0733,2.032,0.1879,3.6677,11.8632,5.838,3.1774,8.514,0.7177,7.0,4.0,0.5833,14.6901,2.876,96.3408,2.6903,0.3979,0.6149,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00448,SEASONAL_ENVIRONMENTAL,False,none
9.0,141.7,17.71,0.25,28.85,0.0,0.8281,0.0941,0.6667,0.7941,0.0659,2.499,1.8021,2.9682,9.0165,3.608,3.474,8.7522,0.9707,3.0,4.0,0.75,7.1939,2.8277,25.1383,2.8225,-0.2086,0.4385,STRATA_SYN_STRUCTURAL_MONOTONIC_00423,STRUCTURAL_MONOTONIC,False,none
11.0,97.46,9.75,0.27,39.23,0.0,0.7801,0.0893,0.6563,0.8091,0.0742,2.876,-3.8641,4.7833,17.0025,5.912,3.5234,10.9186,0.6422,6.0,1.0,0.7,-47.7264,2.5652,140.0046,2.527,0.2477,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00290,SEASONAL_ENVIRONMENTAL,False,none
8.0,134.39,19.2,0.29,42.31,0.0,0.7863,0.0908,0.6915,0.8288,0.0813,1.987,0.203,1.0495,3.875,1.95,1.2798,3.875,1.0,4.0,2.0,0.7143,1.3406,1.0369,53.4968,0.9802,-0.2696,0.7009,STRATA_SYN_STRUCTURAL_ACCELERATING_00278,STRUCTURAL_ACCELERATING,False,none
19.0,272.6,15.14,0.3,34.4,0.0,0.8101,0.0825,0.6722,0.7961,0.0638,1.498,-1.0242,1.7366,6.734,4.495,1.7314,4.6172,0.6857,10.0,7.0,0.5556,-4.952,1.3213,-1.0632,1.3211,0.3242,0.7885,STRATA_SYN_STRUCTURAL_ACCELERATING_00044,STRUCTURAL_ACCELERATING,False,none
14.0,158.13,12.16,0.23,28.76,0.0,0.8043,0.1023,0.6737,0.8361,0.0583,1.498,-0.9125,3.6891,15.0569,10.051,3.381,14.8133,0.9838,9.0,4.0,0.5385,5.365,3.6179,-5.6293,3.6176,-0.1086,0.8314,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00416,ATMOSPHERIC_TRANSIENT,False,none
18.0,193.69,11.39,0.33,37.34,0.0,0.7931,0.0956,0.6598,0.7927,0.0631,1.858,0.1167,2.3282,10.8809,5.856,2.7831,6.5008,0.5975,11.0,12.0,0.5882,-4.6768,2.2017,-11.8903,2.1973,-0.0355,0.8949,STRATA_SYN_STABLE_00373,STABLE,False,none
7.0,124.53,20.76,0.29,36.93,0.0,0.7593,0.0931,0.651,0.7894,0.0759,1.095,4.2395,3.1012,10.3874,9.486,4.6133,6.6338,0.6386,5.0,1.0,0.5,14.0516,2.6582,-127.5752,2.5606,-0.2935,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00401,TEMPORALLY_INCONSISTENT,False,none
6.0,35.03,7.01,0.33,33.35,0.0,0.7692,0.1081,0.6571,0.8491,0.0355,1.728,-0.4079,2.3567,6.9018,3.994,3.9901,6.9018,1.0,4.0,4.0,0.6,-2.9721,2.3547,1930.688,2.1799,-0.6083,0.9462,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00230,ATMOSPHERIC_TRANSIENT,False,none
11.0,218.71,21.87,0.2,40.57,0.0,0.799,0.0708,0.6755,0.7966,0.0658,2.213,-1.47,3.9377,15.013,6.784,3.196,8.5787,0.5714,3.0,2.0,0.6,-1.505,3.9273,202.4651,2.2764,0.3774,0.517,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00036,ATMOSPHERIC_TRANSIENT,False,none
7.0,57.85,9.64,0.25,31.7,0.0,0.8102,0.0792,0.7224,0.8167,0.0677,2.728,2.7278,2.2096,6.4701,2.372,4.1651,6.1525,0.9509,5.0,0.0,0.5,-12.2885,2.1132,-163.74,2.1039,-0.7016,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00059,TEMPORALLY_INCONSISTENT,False,none
19.0,343.54,19.09,0.27,32.99,0.0,0.8158,0.0959,0.6568,0.8577,0.0706,1.276,-0.5877,1.2195,4.9557,3.884,1.3129,3.52,0.7103,12.0,8.0,0.5,-0.8183,1.1969,13.1922,1.0961,0.0867,0.9889,STRATA_SYN_STRUCTURAL_ACCELERATING_00024,STRUCTURAL_ACCELERATING,False,none
12.0,118.37,10.76,0.24,28.09,0.0,0.7906,0.0918,0.6572,0.8207,0.0865,1.81,-1.0349,3.4515,12.1849,6.732,1.4747,3.0802,0.2528,3.0,3.0,0.8182,31.3328,1.3173,-110.0447,1.2171,0.6278,0.0041,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00326,SEASONAL_ENVIRONMENTAL,False,none
20.0,318.11,16.74,0.31,42.61,0.0,0.7998,0.0826,0.6735,0.8106,0.0688,1.411,-3.048,2.048,7.7445,5.489,2.1801,5.3566,0.6917,13.0,2.0,0.5789,-4.9519,1.575,-3.1444,1.5719,0.1267,0.139,STRATA_SYN_STRUCTURAL_MONOTONIC_00338,STRUCTURAL_MONOTONIC,False,none
9.0,139.93,17.49,0.25,38.16,0.0,0.1754,0.0413,0.1128,0.1654,0.045,4.419,-0.6824,3.2484,10.8007,2.444,3.645,9.7437,0.9021,3.0,4.0,0.5,5.027,3.1882,158.7126,3.0056,-0.1758,0.9021,STRATA_SYN_LOW_QUALITY_00170,LOW_QUALITY,False,none
14.0,232.15,17.86,0.19,41.85,0.0,0.7823,0.0629,0.6681,0.8073,0.0463,1.357,-3.2401,2.8226,8.3655,6.165,1.4712,5.9756,0.7143,8.0,1.0,0.6154,-12.3928,1.4175,-1.3281,1.4173,0.6177,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00205,STRUCTURAL_MONOTONIC,False,none
14.0,229.77,17.67,0.24,43.99,0.0,0.7845,0.0799,0.6821,0.8261,0.0673,1.568,-2.3198,2.4912,9.302,5.932,2.2089,5.196,0.5586,6.0,2.0,0.6154,-9.5304,1.6577,-3.4009,1.6567,0.4635,0.2346,STRATA_SYN_STRUCTURAL_MONOTONIC_00331,STRUCTURAL_MONOTONIC,False,none
11.0,150.22,15.02,0.34,35.47,0.0,0.817,0.0513,0.7306,0.8095,0.0629,1.681,2.6224,3.1282,11.2883,6.715,4.6668,10.4614,0.9267,6.0,2.0,0.7,-0.0382,3.1282,-91.6713,3.0521,-0.6276,0.4646,STRATA_SYN_TEMPORALLY_INCONSISTENT_00361,TEMPORALLY_INCONSISTENT,False,none
19.0,139.98,7.78,0.26,32.38,0.0,0.1712,0.0425,0.1026,0.1864,0.0476,3.964,-0.8772,2.9819,13.3088,3.357,3.7049,8.8898,0.668,15.0,9.0,0.5556,-1.4914,2.9769,-42.2903,2.9658,-0.0368,0.7777,STRATA_SYN_LOW_QUALITY_00400,LOW_QUALITY,False,none
17.0,100.51,6.28,0.29,34.2,0.0,0.1425,0.0299,0.1032,0.1701,0.0544,4.889,0.0908,4.2062,14.2948,2.924,5.3038,11.5778,0.8099,11.0,10.0,0.5,9.3656,4.131,362.0479,3.9692,-0.2756,0.9626,STRATA_SYN_LOW_QUALITY_00295,LOW_QUALITY,False,none
19.0,263.43,14.64,0.3,29.29,0.0,0.1634,0.0447,0.1069,0.1815,0.0485,3.221,-0.1755,3.4052,16.0554,4.985,3.5803,10.8184,0.6738,15.0,9.0,0.5,3.3957,3.3226,48.4545,3.1558,0.0905,0.9404,STRATA_SYN_LOW_QUALITY_00281,LOW_QUALITY,False,none
15.0,201.92,14.42,0.27,33.61,0.0,0.8094,0.0897,0.6751,0.8164,0.0682,2.872,-0.2393,2.5862,8.4417,2.939,3.1253,7.0063,0.83,8.0,7.0,0.5714,-5.5523,2.4059,-12.653,2.4003,0.0129,0.5629,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00409,ATMOSPHERIC_TRANSIENT,False,none
8.0,103.68,14.81,0.25,31.43,0.0,0.747,0.0691,0.6541,0.8249,0.0495,1.065,-0.4102,3.026,9.5203,8.939,5.593,6.9452,0.7295,6.0,6.0,0.5714,-9.666,2.8886,-73.0506,2.8755,-0.5619,0.8012,STRATA_SYN_TEMPORALLY_INCONSISTENT_00094,TEMPORALLY_INCONSISTENT,False,none
18.0,195.68,11.51,0.26,26.39,0.0,0.787,0.08,0.6702,0.8194,0.079,1.194,-1.9951,1.9701,6.7892,5.686,1.4716,3.6614,0.5393,9.0,5.0,0.5294,-9.4882,1.2153,-21.0896,1.1892,0.5199,0.3124,STRATA_SYN_STRUCTURAL_MONOTONIC_00019,STRUCTURAL_MONOTONIC,False,none
11.0,231.73,23.17,0.23,40.98,0.0,0.7847,0.0619,0.6937,0.8116,0.0483,0.744,0.4356,4.6458,21.1643,28.447,4.7949,13.2586,0.6265,7.0,6.0,0.5,-5.9814,4.4885,-44.5232,4.4179,-0.0023,0.9852,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00352,ATMOSPHERIC_TRANSIENT,False,none
11.0,62.06,6.21,0.23,38.14,0.0,0.8361,0.0838,0.6955,0.8191,0.0549,0.958,1.9933,1.7442,6.5591,6.847,1.363,2.9387,0.448,5.0,2.0,0.7,-26.1046,1.0248,-15.371,1.0246,0.3808,0.095,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00403,SEASONAL_ENVIRONMENTAL,False,none
19.0,421.59,23.42,0.28,43.93,0.0,0.7822,0.0857,0.6592,0.8145,0.0739,0.973,-1.7751,1.5025,5.1552,5.298,1.1588,3.1685,0.6146,11.0,2.0,0.4444,-2.4518,1.2304,4.9282,1.2004,0.4552,0.2129,STRATA_SYN_STRUCTURAL_MONOTONIC_00463,STRUCTURAL_MONOTONIC,False,none
14.0,268.0,20.62,0.21,29.4,0.0,0.7841,0.0769,0.6662,0.8312,0.0809,1.796,-0.8768,3.7621,9.89,5.507,2.5115,6.651,0.6725,4.0,3.0,0.5385,-3.7003,3.6667,-28.8376,3.6063,0.5355,0.0442,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00057,SEASONAL_ENVIRONMENTAL,False,none
12.0,142.84,12.99,0.29,28.07,0.0,0.8001,0.0766,0.6763,0.8277,0.064,1.598,-2.1753,1.7774,6.7886,4.248,1.3654,2.7492,0.405,7.0,1.0,0.6364,-12.0526,0.9842,35.8672,0.9547,0.4136,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00165,STRUCTURAL_MONOTONIC,False,none
10.0,65.04,7.23,0.29,28.31,0.0,0.7398,0.0881,0.6529,0.858,0.0648,2.496,-1.8245,4.1893,16.8833,6.764,4.706,11.8686,0.703,2.0,4.0,0.6667,-3.8424,4.1835,374.5006,4.1497,-0.1155,0.8539,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00206,ATMOSPHERIC_TRANSIENT,False,none
18.0,371.64,21.86,0.32,26.99,0.0,0.815,0.0692,0.6991,0.8015,0.0821,1.14,-1.1969,1.0327,3.7654,3.303,1.3826,3.2295,0.8577,12.0,6.0,0.5294,-1.2817,0.9527,-4.8856,0.9293,-0.1627,0.8323,STRATA_SYN_STRUCTURAL_ACCELERATING_00330,STRUCTURAL_ACCELERATING,False,none
14.0,111.64,8.59,0.32,33.75,0.0,0.768,0.0794,0.6643,0.8159,0.0721,2.866,-1.1151,3.1814,13.7911,4.812,3.4902,10.6618,0.7731,7.0,6.0,0.5385,-11.2318,2.9989,-314.4911,2.7244,-0.1369,0.7148,STRATA_SYN_STABLE_00026,STABLE,False,none
